CustomerID,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,Occupation,WebsiteVisits,Churn
324,58,Male,KL,Gold,81,7566.98,Books,13/4/2023,Marketer,5,1
325,65,Female,Ipoh,Platinum,58,7820.25,Home Goods,27/3/2023,Marketer,3,0
326,45,Male,Malacca,Bronze,19,8202.15,Electronics,17/10/2023,Teacher,38,0
327,22,Female,Malacca,Silver,53,1650.92,Home Goods,8/3/2023,Doctor,38,1
328,69,Male,KL,Gold,76,4488.64,Electronics,3/4/2023,Teacher,39,1
329,40,Male,Malacca,Silver,10,3627.61,Electronics,17/12/2023,Chef,45,0
330,55,Male,Penang,Bronze,68,2139,Electronics,28/4/2023,Teacher,3,1
331,53,Male,KL,Silver,6,1830.16,Electronics,27/5/2023,Marketer,34,0
332,48,Female,Ipoh,Bronze,5,9842.35,Electronics,19/10/2023,Teacher,25,1
333,25,Male,JB,Platinum,28,6538.76,Books,27/1/2023,Chef,27,1
334,42,Male,Penang,Platinum,73,9146.08,Electronics,20/5/2023,Teacher,26,1
335,42,Male,Ipoh,Platinum,96,9842.12,Groceries,9/3/2023,Retired,16,1
336,65,Female,KL,Gold,49,1947.86,Electronics,1/9/2023,Teacher,37,1
337,33,Male,Penang,Silver,58,1275.66,Groceries,6/2/2023,Engineer,20,1
338,28,Male,Malacca,Gold,69,957.02,Electronics,26/4/2023,Marketer,32,0
339,37,Female,Malacca,Bronze,42,5731.2,Groceries,29/4/2023,Student,5,1
340,31,Male,Penang,Platinum,61,3690.36,Groceries,31/5/2023,Lawyer,17,1
341,57,Female,Penang,Bronze,83,1322.5,Books,5/9/2023,Engineer,49,0
342,74,Male,KL,Gold,32,5262.44,Electronics,6/11/2023,Lawyer,32,0
343,55,Male,JB,Bronze,65,2821.22,Electronics,4/1/2023,Teacher,32,0
344,57,Male,Malacca,Bronze,48,9509.15,Clothing,27/6/2023,Student,14,0
345,36,Male,JB,Silver,19,2961,Clothing,27/8/2023,Doctor,20,0
346,25,Female,Penang,Silver,33,7091.92,Books,24/4/2023,Lawyer,27,0
347,78,Female,Penang,Gold,13,5514.47,Groceries,18/1/2023,Retired,14,1
348,42,Male,Penang,Bronze,4,8183.07,Groceries,1/8/2023,Marketer,16,0
349,50,Male,KL,Silver,86,2861.71,Home Goods,4/12/2023,Chef,15,1
350,62,Male,Ipoh,Gold,52,3819.87,Groceries,21/8/2023,Doctor,30,1
351,57,Male,Penang,Platinum,98,4488.19,Groceries,24/5/2023,Engineer,35,1
352,70,Male,KL,Platinum,39,6575.2,Home Goods,6/1/2023,Student,44,1
353,58,Male,JB,Bronze,1,4127.77,Clothing,19/1/2023,Retired,41,0
354,65,Female,Ipoh,Silver,14,5457.22,Books,8/6/2023,Chef,13,1
355,70,Female,Ipoh,Platinum,27,4219.84,Clothing,23/7/2023,Chef,14,1
356,54,Male,JB,Gold,63,8074.58,Books,23/3/2023,Artist,7,0
357,60,Female,JB,Silver,72,986.62,Clothing,8/6/2023,Student,23,0
358,34,Female,Malacca,Bronze,80,7615.54,Clothing,12/9/2023,Lawyer,34,1
359,70,Female,Penang,Gold,77,7181.07,Books,31/12/2023,Student,30,1
360,44,Female,Penang,Silver,47,7554.23,Books,3/11/2023,Student,5,1
361,58,Male,JB,Platinum,18,6519.76,Books,12/3/2023,Doctor,47,1
362,34,Female,JB,Silver,47,9653.39,Electronics,2/4/2023,Doctor,22,1
363,64,Female,Penang,Silver,45,9231.22,Electronics,4/1/2023,Artist,13,0
364,50,Male,Penang,Silver,26,1187.43,Home Goods,4/3/2023,Lawyer,8,0
365,48,Male,JB,Gold,7,288.53,Electronics,15/9/2023,Marketer,25,0
366,38,Male,Ipoh,Platinum,26,992.92,Books,7/2/2023,Teacher,13,1
367,41,Male,JB,Bronze,57,177.72,Clothing,1/8/2023,Artist,47,0
368,33,Male,Penang,Bronze,42,9088.64,Groceries,1/10/2023,Lawyer,22,1
369,62,Female,KL,Bronze,37,3235.1,Electronics,6/3/2023,Lawyer,13,1
370,37,Male,KL,Silver,48,2524.35,Clothing,13/6/2023,Engineer,40,0
371,73,Male,KL,Silver,62,6512.51,Books,9/6/2023,Teacher,25,1
372,73,Male,KL,Gold,6,1529.89,Home Goods,1/7/2023,Marketer,26,1
373,52,Female,Ipoh,Silver,98,5347.5,Groceries,2/3/2023,Lawyer,32,0
374,45,Female,Ipoh,Platinum,34,1089.11,Home Goods,22/3/2023,Student,48,1
375,63,Male,JB,Gold,96,5074.6,Electronics,5/10/2023,Retired,33,1
376,52,Female,Penang,Silver,39,1788.53,Groceries,10/3/2023,Doctor,29,0
377,35,Female,Penang,Gold,55,7435.28,Electronics,2/5/2023,Lawyer,46,1
378,41,Male,Penang,Gold,78,2844.31,Books,15/12/2023,Retired,40,1
379,45,Male,Malacca,Silver,38,1061.4,Groceries,1/9/2023,Doctor,1,0
380,31,Male,JB,Gold,58,4749.61,Home Goods,2/8/2023,Student,44,0
381,66,Male,Penang,Platinum,48,7478.55,Electronics,18/11/2023,Retired,8,0
382,41,Male,Ipoh,Silver,49,6785.99,Groceries,27/7/2023,Marketer,31,0
383,48,Female,Ipoh,Platinum,19,8388.97,Home Goods,19/11/2023,Chef,24,0
384,23,Male,JB,Bronze,39,6284.47,Clothing,17/11/2023,Lawyer,3,1
385,75,Female,Ipoh,Silver,67,4678.41,Home Goods,8/3/2023,Retired,29,0
386,57,Female,Ipoh,Platinum,65,691.41,Groceries,4/11/2023,Marketer,46,0
387,51,Male,Penang,Platinum,49,1183.27,Home Goods,1/2/2023,Retired,46,0
388,67,Female,KL,Gold,34,6931.97,Home Goods,14/1/2023,Lawyer,8,0
389,52,Female,KL,Gold,6,8262.15,Electronics,5/4/2023,Chef,8,0
390,46,Female,Penang,Platinum,87,5416.87,Electronics,7/11/2023,Artist,46,0
391,70,Female,Malacca,Silver,93,4171.3,Clothing,3/3/2023,Retired,38,0
392,19,Female,KL,Platinum,44,8277.81,Electronics,12/7/2023,Artist,14,1
393,22,Female,Ipoh,Bronze,73,2259.13,Electronics,8/12/2023,Student,28,0
394,39,Male,Ipoh,Silver,26,8115.22,Books,4/7/2023,Artist,20,1
395,26,Male,KL,Gold,24,1223.98,Clothing,7/12/2023,Student,20,0
396,78,Male,Ipoh,Platinum,53,5298.05,Home Goods,3/3/2023,Marketer,42,1
397,68,Female,Ipoh,Bronze,77,8392.47,Electronics,29/6/2023,Lawyer,6,0
398,51,Female,Malacca,Gold,93,2276.72,Books,4/11/2023,Lawyer,26,0
399,72,Female,Penang,Platinum,12,5541.13,Clothing,13/7/2023,Engineer,48,1
400,53,Female,Ipoh,Silver,66,6302.34,Home Goods,29/10/2023,Engineer,9,0
401,66,Female,Ipoh,Silver,39,6803.92,Books,18/7/2023,Retired,17,0
402,53,Female,Penang,Platinum,15,465.8,Groceries,9/9/2023,Lawyer,40,0
403,43,Female,JB,Platinum,68,7487.66,Groceries,9/5/2023,Engineer,28,0
404,23,Female,JB,Silver,41,3718.63,Groceries,18/8/2023,Marketer,22,1
405,19,Male,KL,Bronze,64,8856.79,Electronics,4/9/2023,Chef,40,1
406,53,Male,JB,Gold,88,4556.06,Electronics,31/5/2023,Marketer,6,0
407,25,Male,JB,Silver,90,3525.33,Home Goods,30/11/2023,Artist,5,1
408,19,Female,Ipoh,Platinum,20,5235.94,Groceries,30/7/2023,Student,29,1
409,19,Male,KL,Silver,93,3436.23,Books,7/4/2023,Chef,40,0
410,25,Female,Malacca,Gold,52,1865.77,Clothing,30/11/2023,Engineer,40,1
411,43,Female,Ipoh,Bronze,10,4296.17,Clothing,14/10/2023,Chef,16,1
412,54,Female,JB,Silver,90,1623.22,Groceries,10/4/2023,Retired,31,1
413,31,Female,KL,Silver,84,7004.73,Groceries,18/10/2023,Doctor,14,0
414,62,Female,Malacca,Gold,32,2976.72,Home Goods,22/12/2023,Teacher,15,0
415,68,Male,Ipoh,Gold,38,8556.81,Home Goods,4/9/2023,Retired,40,0
416,45,Female,Ipoh,Bronze,28,956.38,Home Goods,1/12/2023,Artist,14,1
417,50,Female,Penang,Platinum,87,4627.18,Books,14/1/2023,Artist,2,0
418,61,Female,Ipoh,Platinum,30,3151.6,Electronics,4/1/2023,Artist,14,0
419,37,Female,Ipoh,Platinum,44,6352.23,Groceries,20/3/2023,Engineer,20,1
420,52,Male,KL,Platinum,62,1369.32,Groceries,22/9/2023,Lawyer,29,1
421,63,Male,Ipoh,Bronze,87,248.96,Clothing,31/5/2023,Doctor,27,0
422,54,Male,Ipoh,Silver,10,3825.52,Home Goods,12/8/2023,Teacher,6,1
423,34,Female,Ipoh,Silver,87,5873.82,Groceries,27/1/2023,Retired,47,0
424,66,Female,Penang,Silver,93,4435.46,Groceries,27/8/2023,Engineer,15,1
425,60,Female,KL,Bronze,3,2423.52,Groceries,29/7/2023,Marketer,29,0
426,75,Female,Malacca,Platinum,12,9678.09,Clothing,19/3/2023,Student,0,1
427,61,Female,JB,Silver,81,346.36,Books,18/7/2023,Retired,35,1
428,21,Female,Penang,Silver,97,2470.96,Clothing,18/1/2023,Teacher,44,0
429,26,Male,Penang,Gold,36,7450.76,Groceries,8/7/2023,Chef,49,1
430,37,Male,Penang,Bronze,68,7079.52,Groceries,28/9/2023,Retired,48,1
431,64,Male,KL,Silver,65,4212.03,Electronics,7/8/2023,Chef,21,0
432,18,Male,KL,Gold,61,3405.68,Electronics,20/8/2023,Marketer,16,1
433,70,Female,Penang,Gold,9,2349.69,Books,18/2/2023,Marketer,13,1
434,38,Male,KL,Gold,71,2241.26,Clothing,23/4/2023,Engineer,25,1
435,50,Female,Ipoh,Platinum,29,3741.28,Electronics,7/10/2023,Lawyer,1,1
436,52,Female,KL,Gold,56,7736.58,Electronics,12/11/2023,Engineer,21,1
437,61,Female,Penang,Platinum,85,4617.72,Clothing,9/2/2023,Artist,14,0
438,23,Female,KL,Bronze,37,7242.17,Clothing,27/12/2023,Chef,34,0
439,39,Male,Ipoh,Platinum,43,7621.07,Electronics,22/8/2023,Retired,40,0
440,42,Female,Malacca,Gold,29,2033.83,Books,18/5/2023,Lawyer,17,1
441,20,Male,JB,Silver,79,7022.77,Clothing,5/1/2023,Student,19,0
442,79,Male,Ipoh,Gold,43,4282.62,Home Goods,29/9/2023,Marketer,20,0
443,79,Female,Penang,Bronze,51,1428.38,Clothing,3/2/2023,Chef,21,1
444,25,Female,Malacca,Bronze,17,4166.01,Books,15/10/2023,Lawyer,7,1
445,62,Male,JB,Silver,87,2392.59,Clothing,7/4/2023,Retired,14,1
446,29,Male,Ipoh,Platinum,82,3973.27,Home Goods,22/10/2023,Retired,8,0
447,69,Female,Penang,Gold,0,4224.49,Electronics,7/5/2023,Engineer,29,1
448,46,Female,Ipoh,Silver,97,6731.75,Clothing,10/8/2023,Doctor,24,1
449,72,Female,Penang,Bronze,99,3481.31,Groceries,17/5/2023,Artist,0,0
450,49,Male,JB,Platinum,30,1976.08,Electronics,22/12/2023,Lawyer,37,0
451,19,Female,Penang,Bronze,34,7728.42,Clothing,27/4/2023,Artist,9,0
452,34,Male,Penang,Silver,42,5737.13,Home Goods,7/7/2023,Marketer,6,1
453,68,Male,Penang,Platinum,53,2454.33,Groceries,28/1/2023,Teacher,5,0
454,36,Female,Malacca,Gold,59,8419.84,Clothing,1/3/2023,Chef,19,0
455,32,Male,Penang,Bronze,70,6518.9,Home Goods,28/1/2023,Marketer,47,0
456,39,Male,Penang,Bronze,25,5779.09,Electronics,14/3/2023,Student,44,1
457,65,Female,Malacca,Bronze,37,8722.47,Groceries,19/12/2023,Student,33,0
458,65,Female,Penang,Bronze,53,178,Electronics,23/12/2023,Student,15,0
459,23,Male,Malacca,Silver,36,5251.63,Books,11/9/2023,Teacher,25,0
460,51,Female,JB,Bronze,83,3506.33,Clothing,17/9/2023,Chef,3,0
461,60,Female,KL,Platinum,66,5486.56,Books,6/11/2023,Retired,7,0
462,20,Female,KL,Gold,71,7742.78,Books,19/3/2023,Artist,28,0
463,45,Female,Ipoh,Silver,10,3505.32,Groceries,5/11/2023,Retired,13,0
464,58,Female,Malacca,Bronze,18,7561.75,Groceries,14/4/2023,Lawyer,2,1
465,73,Female,Penang,Platinum,23,7527.4,Books,15/4/2023,Lawyer,30,0
466,37,Female,Malacca,Platinum,55,5533.03,Clothing,19/8/2023,Chef,46,0
467,33,Female,Penang,Platinum,44,9843.68,Clothing,18/8/2023,Teacher,34,1
468,25,Female,Ipoh,Bronze,21,2926.01,Books,30/9/2023,Marketer,44,1
469,62,Female,Ipoh,Bronze,76,7665.5,Books,23/11/2023,Engineer,18,0
470,47,Male,JB,Gold,27,4898.73,Electronics,22/1/2023,Marketer,7,1
471,53,Male,KL,Bronze,38,3015.18,Books,13/10/2023,Artist,0,1
472,51,Male,KL,Bronze,19,3011.29,Books,18/11/2023,Marketer,32,0
473,66,Female,Ipoh,Platinum,61,7903.61,Books,17/9/2023,Artist,8,0
474,67,Female,JB,Gold,17,2480.57,Clothing,26/4/2023,Chef,31,0
475,34,Female,KL,Platinum,32,9880.93,Electronics,26/9/2023,Marketer,22,1
476,74,Male,Malacca,Bronze,37,4701.79,Electronics,10/6/2023,Artist,1,0
477,42,Male,JB,Gold,69,367.32,Clothing,2/7/2023,Marketer,34,0
478,76,Female,Malacca,Platinum,44,2752.37,Clothing,10/5/2023,Engineer,24,1
479,23,Female,Ipoh,Silver,84,5287.4,Groceries,16/9/2023,Artist,33,0
480,69,Female,Penang,Silver,72,7000.62,Groceries,10/4/2023,Engineer,9,1
481,76,Female,Malacca,Silver,1,8213.98,Books,5/4/2023,Teacher,28,0
482,79,Female,Penang,Bronze,32,6222.24,Books,11/6/2023,Doctor,0,1
483,60,Female,Malacca,Platinum,30,8539.37,Electronics,21/11/2023,Student,31,0
484,37,Female,JB,Bronze,65,1614.03,Clothing,16/8/2023,Retired,34,0
485,35,Female,KL,Silver,35,3570.44,Groceries,19/10/2023,Teacher,0,0
486,63,Male,Penang,Gold,76,5274.13,Electronics,7/1/2023,Doctor,0,1
487,50,Female,Malacca,Platinum,33,9658.55,Home Goods,7/9/2023,Doctor,6,1
488,40,Male,KL,Silver,37,455.97,Electronics,5/3/2023,Retired,7,1
489,51,Female,KL,Bronze,11,5686.1,Groceries,31/3/2023,Teacher,15,1
490,56,Male,Penang,Platinum,93,3923.32,Electronics,13/10/2023,Chef,42,1
491,27,Male,Ipoh,Silver,92,4247.95,Home Goods,29/6/2023,Retired,29,1
492,23,Male,JB,Gold,35,8226.33,Clothing,30/7/2023,Student,20,1
493,30,Female,KL,Gold,78,5567.8,Home Goods,5/10/2023,Teacher,39,0
494,79,Female,Penang,Silver,95,291.35,Electronics,26/12/2023,Student,10,0
495,60,Female,Ipoh,Bronze,48,2870.27,Groceries,17/1/2023,Lawyer,19,0
496,73,Male,JB,Gold,98,1250.88,Books,24/6/2023,Chef,42,1
497,34,Female,Ipoh,Bronze,11,6374.56,Groceries,5/2/2023,Doctor,47,0
498,77,Male,JB,Silver,6,1500.27,Groceries,8/5/2023,Artist,9,0
499,35,Female,Penang,Gold,66,2278.73,Groceries,18/6/2023,Engineer,1,0
500,22,Female,KL,Platinum,86,1250.28,Electronics,29/8/2023,Marketer,9,0
501,78,Male,JB,Silver,30,4980.01,Groceries,30/8/2023,Artist,42,1
502,43,Female,Ipoh,Bronze,88,9915.64,Books,11/11/2023,Retired,48,0
503,32,Female,Malacca,Silver,16,2564.46,Groceries,23/8/2023,Marketer,4,1
504,63,Female,JB,Platinum,82,9331.5,Clothing,25/12/2023,Teacher,48,1
505,79,Male,Ipoh,Bronze,14,7749.67,Groceries,12/12/2023,Teacher,38,1
506,71,Male,JB,Silver,35,7077.84,Books,18/5/2023,Teacher,6,1
507,35,Female,Malacca,Silver,98,1214.53,Home Goods,4/9/2023,Marketer,6,0
508,47,Female,KL,Platinum,2,3187.39,Groceries,10/10/2023,Doctor,15,1
509,24,Female,KL,Silver,3,8526.27,Books,3/2/2023,Doctor,41,1
510,46,Female,Ipoh,Bronze,46,1395.29,Groceries,9/6/2023,Artist,36,0
511,28,Male,Malacca,Silver,71,6639.11,Groceries,29/12/2023,Engineer,13,1
512,23,Female,KL,Gold,1,4430.68,Clothing,14/8/2023,Lawyer,43,0
513,54,Male,JB,Gold,83,1532.26,Electronics,20/10/2023,Lawyer,0,0
514,54,Female,KL,Gold,67,412.34,Groceries,6/4/2023,Engineer,19,1
515,38,Male,Malacca,Silver,87,3760.02,Groceries,22/11/2023,Teacher,25,1
516,73,Male,Ipoh,Gold,3,3623.54,Electronics,10/1/2023,Chef,21,1
517,68,Male,Ipoh,Platinum,90,7613.13,Electronics,7/5/2023,Engineer,37,1
518,68,Female,Malacca,Gold,99,1061.17,Home Goods,15/10/2023,Retired,15,1
519,40,Male,KL,Bronze,74,8042.01,Groceries,17/6/2023,Marketer,9,0
520,71,Female,Ipoh,Silver,67,458.6,Clothing,1/11/2023,Lawyer,25,0
521,28,Male,JB,Silver,22,4263.33,Books,20/3/2023,Teacher,4,1
522,61,Male,JB,Platinum,22,2255.16,Books,9/6/2023,Engineer,15,1
523,77,Female,Penang,Bronze,65,7473.56,Electronics,5/1/2023,Artist,43,1
524,48,Male,JB,Platinum,13,451.39,Electronics,22/10/2023,Student,28,0
525,77,Male,Ipoh,Platinum,62,3240.22,Groceries,5/2/2023,Artist,16,1
526,32,Female,JB,Gold,80,9098.05,Clothing,23/2/2023,Marketer,45,1
527,69,Male,Ipoh,Bronze,13,6506.87,Electronics,20/2/2023,Student,30,1
528,66,Male,JB,Bronze,16,3351.47,Clothing,17/7/2023,Teacher,12,1
529,74,Female,KL,Silver,34,9656.03,Clothing,11/10/2023,Lawyer,48,1
530,79,Female,Ipoh,Gold,28,4123,Clothing,25/2/2023,Retired,10,0
531,74,Female,JB,Bronze,89,3193.51,Home Goods,11/11/2023,Engineer,32,0
532,19,Female,Ipoh,Platinum,17,5181.85,Home Goods,28/5/2023,Retired,37,0
533,58,Male,JB,Gold,83,7684.28,Home Goods,23/2/2023,Doctor,19,1
534,25,Male,KL,Gold,46,9746.19,Groceries,9/4/2023,Retired,32,0
535,23,Female,JB,Platinum,60,2898.66,Home Goods,10/5/2023,Engineer,27,1
536,33,Female,JB,Silver,13,2074.53,Home Goods,29/10/2023,Engineer,3,1
537,73,Male,Penang,Gold,77,9715.25,Electronics,21/12/2023,Retired,14,0
538,59,Male,JB,Gold,32,7732.31,Electronics,3/10/2023,Teacher,38,1
539,70,Female,Ipoh,Bronze,6,1863.6,Books,28/8/2023,Lawyer,44,1
540,50,Female,Ipoh,Bronze,59,8952.15,Clothing,12/8/2023,Retired,21,1
541,41,Female,Malacca,Platinum,19,517.03,Home Goods,19/11/2023,Doctor,43,1
542,32,Female,Penang,Bronze,22,9410.6,Electronics,7/3/2023,Retired,0,0
543,52,Female,Ipoh,Silver,52,8647,Clothing,15/7/2023,Engineer,4,1
544,47,Female,JB,Gold,3,9338.75,Clothing,11/10/2023,Chef,18,0
545,69,Female,Ipoh,Silver,40,8401,Electronics,13/12/2023,Chef,19,1
546,43,Female,Malacca,Platinum,23,4608.31,Electronics,11/5/2023,Marketer,33,1
547,71,Female,Malacca,Gold,96,4288.2,Home Goods,22/9/2023,Retired,20,1
548,22,Male,Penang,Silver,78,1941.89,Books,28/10/2023,Chef,13,0
549,18,Female,KL,Silver,3,4876.82,Books,7/8/2023,Teacher,36,0
550,77,Female,Penang,Gold,42,3007.31,Books,29/12/2023,Marketer,6,1
551,44,Female,Ipoh,Bronze,18,1133.14,Clothing,3/7/2023,Student,38,1
552,38,Female,Ipoh,Silver,99,4717.97,Clothing,18/5/2023,Teacher,48,0
553,23,Male,Malacca,Gold,12,9431.98,Groceries,12/4/2023,Artist,30,1
554,76,Female,Ipoh,Bronze,81,9823.66,Clothing,8/5/2023,Student,17,1
555,42,Male,KL,Bronze,70,7248.41,Electronics,28/12/2023,Engineer,28,0
556,35,Male,Penang,Gold,78,4247.64,Electronics,2/11/2023,Retired,47,1
557,22,Female,JB,Platinum,1,6956.58,Clothing,23/9/2023,Retired,9,0
558,74,Female,Malacca,Gold,30,621.48,Electronics,27/1/2023,Marketer,25,1
559,50,Female,KL,Gold,71,6230.39,Clothing,20/4/2023,Chef,48,1
560,67,Male,Ipoh,Gold,89,8684.06,Home Goods,28/10/2023,Student,27,0
561,35,Female,Ipoh,Bronze,61,8389.76,Books,14/3/2023,Lawyer,20,1
562,26,Female,JB,Platinum,98,1646.63,Home Goods,12/7/2023,Student,29,1
563,27,Male,KL,Bronze,96,9259.68,Clothing,21/6/2023,Chef,12,0
564,54,Female,Malacca,Silver,16,6902.83,Clothing,19/8/2023,Artist,32,0
565,49,Male,Malacca,Gold,3,7584.1,Books,16/1/2023,Marketer,3,0
566,48,Female,Penang,Bronze,50,4915.01,Books,10/5/2023,Teacher,6,0
567,27,Male,JB,Gold,5,4806,Books,6/12/2023,Marketer,12,1
568,62,Female,Penang,Silver,52,4915.19,Home Goods,16/3/2023,Doctor,47,1
569,66,Male,Ipoh,Silver,38,6482.21,Groceries,11/9/2023,Teacher,23,1
570,53,Male,JB,Platinum,53,7248.91,Home Goods,26/7/2023,Retired,26,1
571,50,Female,Penang,Platinum,43,9322.09,Electronics,18/12/2023,Retired,19,1
572,32,Male,Penang,Platinum,88,3115.12,Books,24/11/2023,Artist,4,1
573,79,Female,Penang,Silver,85,4753.99,Groceries,22/11/2023,Teacher,24,0
574,41,Female,Ipoh,Platinum,87,6082.04,Clothing,19/4/2023,Doctor,33,0
575,50,Male,JB,Silver,50,1239.92,Electronics,4/5/2023,Teacher,16,1
576,74,Female,Ipoh,Platinum,80,781.39,Books,16/7/2023,Artist,2,1
577,46,Female,Penang,Bronze,64,3757.37,Electronics,13/11/2023,Chef,1,1
578,61,Female,KL,Gold,8,3758.3,Electronics,11/5/2023,Engineer,2,0
579,51,Male,KL,Silver,18,4342.83,Home Goods,14/3/2023,Doctor,1,1
580,68,Male,JB,Gold,52,898.4,Groceries,21/6/2023,Engineer,48,0
581,64,Male,JB,Gold,36,3659.31,Home Goods,20/12/2023,Student,40,0
582,62,Female,Penang,Bronze,38,2771.35,Home Goods,20/3/2023,Marketer,8,0
583,26,Male,Penang,Gold,85,4916.02,Electronics,16/12/2023,Doctor,23,0
584,55,Male,JB,Platinum,28,1585.55,Home Goods,8/12/2023,Lawyer,33,0
585,74,Female,Malacca,Silver,16,9783.96,Books,17/9/2023,Artist,46,0
586,20,Female,Malacca,Platinum,28,3929.62,Clothing,15/6/2023,Teacher,41,1
587,35,Male,JB,Gold,7,9370.94,Groceries,18/2/2023,Teacher,41,0
588,33,Female,Malacca,Gold,95,8011.53,Home Goods,15/3/2023,Engineer,38,1
589,21,Female,KL,Platinum,62,8231.02,Clothing,12/6/2023,Chef,17,1
590,39,Female,KL,Silver,89,5477.83,Groceries,17/7/2023,Doctor,14,1
591,66,Female,Ipoh,Platinum,5,363.92,Home Goods,11/1/2023,Lawyer,18,1
592,68,Female,Ipoh,Platinum,46,1239.89,Home Goods,24/6/2023,Teacher,49,1
593,47,Male,Malacca,Platinum,54,3622.14,Books,12/7/2023,Marketer,31,0
594,55,Female,KL,Gold,14,3995.28,Clothing,20/9/2023,Lawyer,47,1
595,74,Female,Ipoh,Silver,90,608.85,Groceries,24/7/2023,Teacher,14,0
596,40,Female,Malacca,Bronze,46,6901.89,Groceries,4/10/2023,Doctor,20,0
597,36,Female,Penang,Silver,7,7794.89,Groceries,31/10/2023,Teacher,7,0
598,25,Male,Penang,Gold,84,4209.43,Home Goods,23/8/2023,Lawyer,38,0
599,73,Female,Malacca,Platinum,81,9706.15,Home Goods,19/12/2023,Artist,11,1
600,67,Female,JB,Silver,12,4813.3,Home Goods,13/5/2023,Student,7,0
601,44,Male,Ipoh,Gold,14,3814.14,Groceries,21/5/2023,Doctor,12,0
602,74,Female,Malacca,Platinum,37,7015.21,Home Goods,23/12/2023,Student,12,1
603,22,Female,Penang,Platinum,45,3397.81,Home Goods,24/2/2023,Chef,16,1
604,63,Male,Malacca,Bronze,10,885.89,Groceries,15/3/2023,Lawyer,47,0
605,43,Female,Malacca,Gold,48,4366.2,Groceries,7/6/2023,Doctor,4,1
606,44,Female,KL,Silver,22,5623.54,Books,23/4/2023,Student,1,0
607,78,Male,Malacca,Silver,45,508.56,Clothing,7/11/2023,Retired,44,1
608,69,Male,Malacca,Silver,34,7294.44,Home Goods,30/3/2023,Lawyer,43,1
609,65,Female,Penang,Platinum,36,7711.16,Electronics,30/1/2023,Doctor,34,0
610,37,Female,KL,Silver,86,771.73,Books,20/7/2023,Engineer,17,1
611,32,Male,Malacca,Bronze,85,1711.47,Groceries,12/10/2023,Engineer,21,0
612,36,Female,Ipoh,Gold,76,946.07,Books,15/9/2023,Chef,21,0
613,75,Male,Ipoh,Bronze,68,4588.51,Books,23/11/2023,Lawyer,15,0
614,50,Male,JB,Platinum,44,8482.95,Groceries,6/10/2023,Engineer,9,1
615,45,Male,KL,Silver,6,4401.72,Electronics,28/8/2023,Marketer,21,0
616,54,Female,KL,Silver,31,5288.1,Electronics,5/10/2023,Lawyer,39,1
617,56,Female,KL,Gold,34,6219.84,Clothing,8/6/2023,Engineer,29,0
618,38,Male,JB,Platinum,35,8324.87,Groceries,14/7/2023,Chef,20,1
619,62,Male,JB,Bronze,0,5582.36,Clothing,15/4/2023,Lawyer,47,0
620,21,Female,Penang,Platinum,2,6129.84,Groceries,16/3/2023,Doctor,38,1
621,36,Female,Malacca,Gold,79,4048.11,Clothing,16/6/2023,Artist,6,1
622,31,Female,Penang,Platinum,26,734.67,Groceries,10/3/2023,Chef,14,0
623,69,Male,Penang,Bronze,9,1195.14,Electronics,11/2/2023,Student,38,0
624,67,Female,KL,Bronze,67,4963.24,Books,23/3/2023,Teacher,10,1
625,49,Male,JB,Platinum,5,7596.61,Clothing,6/6/2023,Student,15,0
626,51,Female,Ipoh,Bronze,99,3046.55,Home Goods,10/3/2023,Marketer,4,0
627,36,Male,JB,Platinum,42,470.81,Books,27/10/2023,Chef,49,0
628,30,Female,JB,Silver,52,5191.66,Home Goods,15/2/2023,Marketer,16,0
629,65,Female,Malacca,Silver,23,5299.9,Electronics,17/3/2023,Engineer,35,1
630,45,Female,Ipoh,Bronze,51,4489.83,Groceries,10/2/2023,Student,46,1
631,57,Female,Penang,Silver,24,5302.32,Groceries,18/3/2023,Student,44,1
632,52,Female,KL,Gold,38,4301.43,Electronics,8/3/2023,Marketer,18,0
633,25,Female,JB,Silver,77,3676.13,Home Goods,21/12/2023,Chef,22,1
634,48,Female,Ipoh,Bronze,32,7371.62,Clothing,28/10/2023,Retired,26,0
635,63,Female,KL,Platinum,23,9779.69,Home Goods,4/9/2023,Lawyer,19,1
636,34,Male,Penang,Platinum,36,4843.77,Groceries,16/3/2023,Doctor,17,0
637,19,Female,Malacca,Bronze,80,6444.02,Books,13/12/2023,Retired,46,1
638,42,Female,Malacca,Silver,99,1496.69,Clothing,23/7/2023,Doctor,39,0
639,34,Male,KL,Bronze,9,6817.85,Clothing,31/1/2023,Engineer,24,1
640,63,Male,JB,Silver,39,6692.78,Clothing,25/2/2023,Doctor,13,1
641,45,Male,JB,Bronze,61,3256.61,Groceries,24/11/2023,Engineer,4,0
642,55,Male,Malacca,Bronze,62,2930.61,Clothing,8/3/2023,Teacher,29,1
643,68,Male,Malacca,Silver,29,8710.16,Books,9/9/2023,Student,19,1
644,42,Female,Malacca,Bronze,57,9076.19,Home Goods,28/6/2023,Retired,19,1
645,66,Female,JB,Silver,23,3326.12,Books,5/9/2023,Doctor,40,0
646,30,Female,JB,Silver,21,6009.43,Clothing,27/11/2023,Teacher,19,0
